full_code,section,body_system,operation,operation_definition,body_part_code,body_part,approach_code,approach,device_code,device,qualifier_code,qualifier
0HB3XZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",3,"Skin, Left Ear",X,External,Z,No Device,X,Diagnostic
0HB3XZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",3,"Skin, Left Ear",X,External,Z,No Device,Z,No Qualifier
0HB4XZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",4,"Skin, Neck",X,External,Z,No Device,X,Diagnostic
0HB4XZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",4,"Skin, Neck",X,External,Z,No Device,Z,No Qualifier
0HB5XZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",5,"Skin, Chest",X,External,Z,No Device,X,Diagnostic
0HB5XZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",5,"Skin, Chest",X,External,Z,No Device,Z,No Qualifier
0HB6XZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",6,"Skin, Back",X,External,Z,No Device,X,Diagnostic
0HB6XZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",6,"Skin, Back",X,External,Z,No Device,Z,No Qualifier
0HB7XZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",7,"Skin, Abdomen",X,External,Z,No Device,X,Diagnostic
0HB7XZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",7,"Skin, Abdomen",X,External,Z,No Device,Z,No Qualifier
0HB8XZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",8,"Skin, Buttock",X,External,Z,No Device,X,Diagnostic
0HB8XZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",8,"Skin, Buttock",X,External,Z,No Device,Z,No Qualifier
0HB9XZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",9,"Skin, Perineum",X,External,Z,No Device,X,Diagnostic
0HB9XZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",9,"Skin, Perineum",X,External,Z,No Device,Z,No Qualifier
0HBAXZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",A,"Skin, Inguinal",X,External,Z,No Device,X,Diagnostic
0HBAXZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",A,"Skin, Inguinal",X,External,Z,No Device,Z,No Qualifier
0HBBXZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",B,"Skin, Right Upper Arm",X,External,Z,No Device,X,Diagnostic
0HBBXZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",B,"Skin, Right Upper Arm",X,External,Z,No Device,Z,No Qualifier
0HBCXZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",C,"Skin, Left Upper Arm",X,External,Z,No Device,X,Diagnostic
0HBCXZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",C,"Skin, Left Upper Arm",X,External,Z,No Device,Z,No Qualifier
0HBDXZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",D,"Skin, Right Lower Arm",X,External,Z,No Device,X,Diagnostic
0HBDXZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",D,"Skin, Right Lower Arm",X,External,Z,No Device,Z,No Qualifier
0HBEXZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",E,"Skin, Left Lower Arm",X,External,Z,No Device,X,Diagnostic
0HBEXZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",E,"Skin, Left Lower Arm",X,External,Z,No Device,Z,No Qualifier
0HBFXZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",F,"Skin, Right Hand",X,External,Z,No Device,X,Diagnostic
0HBFXZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",F,"Skin, Right Hand",X,External,Z,No Device,Z,No Qualifier
0HBGXZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",G,"Skin, Left Hand",X,External,Z,No Device,X,Diagnostic
0HBGXZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",G,"Skin, Left Hand",X,External,Z,No Device,Z,No Qualifier
0HBHXZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",H,"Skin, Right Upper Leg",X,External,Z,No Device,X,Diagnostic
0HBHXZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",H,"Skin, Right Upper Leg",X,External,Z,No Device,Z,No Qualifier
0HBJXZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",J,"Skin, Left Upper Leg",X,External,Z,No Device,X,Diagnostic
0HBJXZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",J,"Skin, Left Upper Leg",X,External,Z,No Device,Z,No Qualifier
0HBKXZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",K,"Skin, Right Lower Leg",X,External,Z,No Device,X,Diagnostic
0HBKXZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",K,"Skin, Right Lower Leg",X,External,Z,No Device,Z,No Qualifier
0HBLXZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",L,"Skin, Left Lower Leg",X,External,Z,No Device,X,Diagnostic
0HBLXZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",L,"Skin, Left Lower Leg",X,External,Z,No Device,Z,No Qualifier
0HBMXZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",M,"Skin, Right Foot",X,External,Z,No Device,X,Diagnostic
0HBMXZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",M,"Skin, Right Foot",X,External,Z,No Device,Z,No Qualifier
0HBNXZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",N,"Skin, Left Foot",X,External,Z,No Device,X,Diagnostic
0HBNXZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",N,"Skin, Left Foot",X,External,Z,No Device,Z,No Qualifier
0HBQXZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",Q,Finger Nail,X,External,Z,No Device,X,Diagnostic
0HBQXZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",Q,Finger Nail,X,External,Z,No Device,Z,No Qualifier
0HBRXZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",R,Toe Nail,X,External,Z,No Device,X,Diagnostic
0HBRXZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",R,Toe Nail,X,External,Z,No Device,Z,No Qualifier
0HBT0ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",T,"Breast, Right",0,Open,Z,No Device,X,Diagnostic
0HBT0ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",T,"Breast, Right",0,Open,Z,No Device,Z,No Qualifier
0HBT3ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",T,"Breast, Right",3,Percutaneous,Z,No Device,X,Diagnostic
0HBT3ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",T,"Breast, Right",3,Percutaneous,Z,No Device,Z,No Qualifier
0HBT7ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",T,"Breast, Right",7,Via Natural or Artificial Opening,Z,No Device,X,Diagnostic
0HBT7ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",T,"Breast, Right",7,Via Natural or Artificial Opening,Z,No Device,Z,No Qualifier
0HBT8ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",T,"Breast, Right",8,Via Natural or Artificial Opening Endoscopic,Z,No Device,X,Diagnostic
0HBT8ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",T,"Breast, Right",8,Via Natural or Artificial Opening Endoscopic,Z,No Device,Z,No Qualifier
0HBU0ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",U,"Breast, Left",0,Open,Z,No Device,X,Diagnostic
0HBU0ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",U,"Breast, Left",0,Open,Z,No Device,Z,No Qualifier
0HBU3ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",U,"Breast, Left",3,Percutaneous,Z,No Device,X,Diagnostic
0HBU3ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",U,"Breast, Left",3,Percutaneous,Z,No Device,Z,No Qualifier
0HBU7ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",U,"Breast, Left",7,Via Natural or Artificial Opening,Z,No Device,X,Diagnostic
0HBU7ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",U,"Breast, Left",7,Via Natural or Artificial Opening,Z,No Device,Z,No Qualifier
0HBU8ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",U,"Breast, Left",8,Via Natural or Artificial Opening Endoscopic,Z,No Device,X,Diagnostic
0HBU8ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",U,"Breast, Left",8,Via Natural or Artificial Opening Endoscopic,Z,No Device,Z,No Qualifier
0HBV0ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",V,"Breast, Bilateral",0,Open,Z,No Device,X,Diagnostic
0HBV0ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",V,"Breast, Bilateral",0,Open,Z,No Device,Z,No Qualifier
0HBV3ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",V,"Breast, Bilateral",3,Percutaneous,Z,No Device,X,Diagnostic
0HBV3ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",V,"Breast, Bilateral",3,Percutaneous,Z,No Device,Z,No Qualifier
0HBV7ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",V,"Breast, Bilateral",7,Via Natural or Artificial Opening,Z,No Device,X,Diagnostic
0HBV7ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",V,"Breast, Bilateral",7,Via Natural or Artificial Opening,Z,No Device,Z,No Qualifier
0HBV8ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",V,"Breast, Bilateral",8,Via Natural or Artificial Opening Endoscopic,Z,No Device,X,Diagnostic
0HBV8ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",V,"Breast, Bilateral",8,Via Natural or Artificial Opening Endoscopic,Z,No Device,Z,No Qualifier
0HBY0ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",Y,Supernumerary Breast,0,Open,Z,No Device,X,Diagnostic
0HBY0ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",Y,Supernumerary Breast,0,Open,Z,No Device,Z,No Qualifier
0HBY3ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",Y,Supernumerary Breast,3,Percutaneous,Z,No Device,X,Diagnostic
0HBY3ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",Y,Supernumerary Breast,3,Percutaneous,Z,No Device,Z,No Qualifier
0HBY7ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",Y,Supernumerary Breast,7,Via Natural or Artificial Opening,Z,No Device,X,Diagnostic
0HBY7ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",Y,Supernumerary Breast,7,Via Natural or Artificial Opening,Z,No Device,Z,No Qualifier
0HBY8ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",Y,Supernumerary Breast,8,Via Natural or Artificial Opening Endoscopic,Z,No Device,X,Diagnostic
0HBY8ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",Y,Supernumerary Breast,8,Via Natural or Artificial Opening Endoscopic,Z,No Device,Z,No Qualifier
0HBW0ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",W,"Nipple, Right",0,Open,Z,No Device,X,Diagnostic
0HBW0ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",W,"Nipple, Right",0,Open,Z,No Device,Z,No Qualifier
0HBW3ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",W,"Nipple, Right",3,Percutaneous,Z,No Device,X,Diagnostic
0HBW3ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",W,"Nipple, Right",3,Percutaneous,Z,No Device,Z,No Qualifier
0HBW7ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",W,"Nipple, Right",7,Via Natural or Artificial Opening,Z,No Device,X,Diagnostic
0HBW7ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",W,"Nipple, Right",7,Via Natural or Artificial Opening,Z,No Device,Z,No Qualifier
0HBW8ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",W,"Nipple, Right",8,Via Natural or Artificial Opening Endoscopic,Z,No Device,X,Diagnostic
0HBW8ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",W,"Nipple, Right",8,Via Natural or Artificial Opening Endoscopic,Z,No Device,Z,No Qualifier
0HBWXZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",W,"Nipple, Right",X,External,Z,No Device,X,Diagnostic
0HBWXZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",W,"Nipple, Right",X,External,Z,No Device,Z,No Qualifier
0HBX0ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",X,"Nipple, Left",0,Open,Z,No Device,X,Diagnostic
0HBX0ZZ,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",X,"Nipple, Left",0,Open,Z,No Device,Z,No Qualifier
0HBX3ZX,Medical and Surgical,Skin and Breast,Excision,"Cutting out or off, without replacement, a portion of a body part",X,"Nipple, Left",3,Percutaneous,Z,No Device,X,Diagnostic
